ID,name,type,kegg,formula,super_class,class,sub_class,family,description,importance
METAB_00767,Metabolite_767,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 767,
METAB_00768,Metabolite_768,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 768,
METAB_00769,Metabolite_769,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 769,
METAB_00770,Metabolite_770,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 770,
METAB_00771,Metabolite_771,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 771,
METAB_00772,Metabolite_772,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 772,
METAB_00773,Metabolite_773,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 773,
METAB_00774,Metabolite_774,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 774,
METAB_00775,Metabolite_775,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 775,
METAB_00776,Metabolite_776,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 776,
METAB_00777,Metabolite_777,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 777,
METAB_00778,Metabolite_778,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 778,
METAB_00779,Metabolite_779,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 779,
METAB_00780,Metabolite_780,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 780,
METAB_00781,Metabolite_781,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 781,
METAB_00782,Metabolite_782,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 782,
METAB_00783,Metabolite_783,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 783,
METAB_00784,Metabolite_784,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 784,
METAB_00785,Metabolite_785,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 785,
METAB_00786,Metabolite_786,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 786,
METAB_00787,Metabolite_787,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 787,
METAB_00788,Metabolite_788,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 788,
METAB_00789,Metabolite_789,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 789,
METAB_00790,Metabolite_790,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 790,
METAB_00791,Metabolite_791,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 791,
METAB_00792,Metabolite_792,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 792,
METAB_00793,Metabolite_793,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 793,
METAB_00794,Metabolite_794,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 794,
METAB_00795,Metabolite_795,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 795,
METAB_00796,Metabolite_796,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 796,
METAB_00797,Metabolite_797,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 797,
METAB_00798,Metabolite_798,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 798,
METAB_00799,Metabolite_799,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 799,
METAB_00800,Metabolite_800,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 800,
METAB_00801,Metabolite_801,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 801,
METAB_00802,Metabolite_802,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 802,
METAB_00803,Metabolite_803,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 803,
METAB_00804,Metabolite_804,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 804,
METAB_00805,Metabolite_805,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 805,
METAB_00806,Metabolite_806,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 806,
METAB_00807,Metabolite_807,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 807,
METAB_00808,Metabolite_808,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 808,
METAB_00809,Metabolite_809,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 809,
METAB_00810,Metabolite_810,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 810,
METAB_00811,Metabolite_811,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 811,
METAB_00812,Metabolite_812,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 812,
METAB_00813,Metabolite_813,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 813,
METAB_00814,Metabolite_814,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 814,
METAB_00815,Metabolite_815,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 815,
METAB_00816,Metabolite_816,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 816,
METAB_00817,Metabolite_817,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 817,
METAB_00818,Metabolite_818,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 818,
METAB_00819,Metabolite_819,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 819,
METAB_00820,Metabolite_820,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 820,
METAB_00821,Metabolite_821,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 821,
METAB_00822,Metabolite_822,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 822,
METAB_00823,Metabolite_823,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 823,
METAB_00824,Metabolite_824,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 824,
METAB_00825,Metabolite_825,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 825,
METAB_00826,Metabolite_826,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 826,
METAB_00827,Metabolite_827,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 827,
METAB_00828,Metabolite_828,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 828,
METAB_00829,Metabolite_829,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 829,
METAB_00830,Metabolite_830,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 830,
METAB_00831,Metabolite_831,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 831,
METAB_00832,Metabolite_832,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 832,
METAB_00833,Metabolite_833,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 833,
METAB_00834,Metabolite_834,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 834,
METAB_00835,Metabolite_835,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 835,
METAB_00836,Metabolite_836,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 836,
METAB_00837,Metabolite_837,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 837,
METAB_00838,Metabolite_838,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 838,
METAB_00839,Metabolite_839,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 839,
METAB_00840,Metabolite_840,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 840,
METAB_00841,Metabolite_841,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 841,
METAB_00842,Metabolite_842,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 842,
METAB_00843,Metabolite_843,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 843,
METAB_00844,Metabolite_844,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 844,
METAB_00845,Metabolite_845,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 845,
METAB_00846,Metabolite_846,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 846,
METAB_00847,Metabolite_847,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 847,
METAB_00848,Metabolite_848,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 848,
METAB_00849,Metabolite_849,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 849,
METAB_00850,Metabolite_850,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 850,
METAB_00851,Metabolite_851,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 851,
METAB_00852,Metabolite_852,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 852,
METAB_00853,Metabolite_853,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 853,
METAB_00854,Metabolite_854,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 854,
METAB_00855,Metabolite_855,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 855,
METAB_00856,Metabolite_856,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 856,
METAB_00857,Metabolite_857,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 857,
METAB_00858,Metabolite_858,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 858,
METAB_00859,Metabolite_859,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 859,
METAB_00860,Metabolite_860,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 860,
METAB_00861,Metabolite_861,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 861,
METAB_00862,Metabolite_862,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 862,
METAB_00863,Metabolite_863,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 863,
METAB_00864,Metabolite_864,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 864,
METAB_00865,Metabolite_865,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 865,
METAB_00866,Metabolite_866,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 866,
METAB_00867,Metabolite_867,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 867,
METAB_00868,Metabolite_868,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 868,
METAB_00869,Metabolite_869,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 869,
METAB_00870,Metabolite_870,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 870,
METAB_00871,Metabolite_871,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 871,
METAB_00872,Metabolite_872,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 872,
METAB_00873,Metabolite_873,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 873,
METAB_00874,Metabolite_874,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 874,
METAB_00875,Metabolite_875,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 875,
METAB_00876,Metabolite_876,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 876,
METAB_00877,Metabolite_877,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 877,
METAB_00878,Metabolite_878,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 878,
METAB_00879,Metabolite_879,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 879,
METAB_00880,Metabolite_880,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 880,
METAB_00881,Metabolite_881,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 881,
METAB_00882,Metabolite_882,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 882,
METAB_00883,Metabolite_883,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 883,
METAB_00884,Metabolite_884,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 884,
METAB_00885,Metabolite_885,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 885,
METAB_00886,Metabolite_886,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 886,
METAB_00887,Metabolite_887,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 887,
METAB_00888,Metabolite_888,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 888,
METAB_00889,Metabolite_889,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 889,
METAB_00890,Metabolite_890,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 890,
METAB_00891,Metabolite_891,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 891,
METAB_00892,Metabolite_892,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 892,
METAB_00893,Metabolite_893,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 893,
METAB_00894,Metabolite_894,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 894,
METAB_00895,Metabolite_895,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 895,
METAB_00896,Metabolite_896,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 896,
METAB_00897,Metabolite_897,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 897,
METAB_00898,Metabolite_898,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 898,
METAB_00899,Metabolite_899,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 899,
METAB_00900,Metabolite_900,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 900,
METAB_00901,Metabolite_901,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 901,
METAB_00902,Metabolite_902,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 902,
METAB_00903,Metabolite_903,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 903,
METAB_00904,Metabolite_904,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 904,
METAB_00905,Metabolite_905,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 905,
METAB_00906,Metabolite_906,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 906,
METAB_00907,Metabolite_907,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 907,
METAB_00908,Metabolite_908,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 908,
METAB_00909,Metabolite_909,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 909,
METAB_00910,Metabolite_910,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 910,
METAB_00911,Metabolite_911,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 911,
METAB_00912,Metabolite_912,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 912,
METAB_00913,Metabolite_913,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 913,
METAB_00914,Metabolite_914,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 914,
METAB_00915,Metabolite_915,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 915,
METAB_00916,Metabolite_916,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 916,
METAB_00917,Metabolite_917,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 917,
METAB_00918,Metabolite_918,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 918,
METAB_00919,Metabolite_919,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 919,
METAB_00920,Metabolite_920,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 920,
METAB_00921,Metabolite_921,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 921,
METAB_00922,Metabolite_922,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 922,
METAB_00923,Metabolite_923,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 923,
METAB_00924,Metabolite_924,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 924,
METAB_00925,Metabolite_925,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 925,
METAB_00926,Metabolite_926,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 926,
METAB_00927,Metabolite_927,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 927,
METAB_00928,Metabolite_928,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 928,
METAB_00929,Metabolite_929,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 929,
METAB_00930,Metabolite_930,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 930,
METAB_00931,Metabolite_931,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 931,
METAB_00932,Metabolite_932,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 932,
METAB_00933,Metabolite_933,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 933,
METAB_00934,Metabolite_934,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 934,
METAB_00935,Metabolite_935,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 935,
METAB_00936,Metabolite_936,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 936,
METAB_00937,Metabolite_937,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 937,
METAB_00938,Metabolite_938,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 938,
METAB_00939,Metabolite_939,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 939,
METAB_00940,Metabolite_940,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 940,
METAB_00941,Metabolite_941,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 941,
METAB_00942,Metabolite_942,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 942,
METAB_00943,Metabolite_943,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 943,
METAB_00944,Metabolite_944,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 944,
METAB_00945,Metabolite_945,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 945,
METAB_00946,Metabolite_946,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 946,
METAB_00947,Metabolite_947,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 947,
METAB_00948,Metabolite_948,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 948,
METAB_00949,Metabolite_949,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 949,
METAB_00950,Metabolite_950,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 950,
METAB_00951,Metabolite_951,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 951,
METAB_00952,Metabolite_952,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 952,
METAB_00953,Metabolite_953,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 953,
METAB_00954,Metabolite_954,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 954,
METAB_00955,Metabolite_955,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 955,
METAB_00956,Metabolite_956,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 956,
METAB_00957,Metabolite_957,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 957,
METAB_00958,Metabolite_958,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 958,
METAB_00959,Metabolite_959,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 959,
METAB_00960,Metabolite_960,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 960,
METAB_00961,Metabolite_961,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 961,
METAB_00962,Metabolite_962,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 962,
METAB_00963,Metabolite_963,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 963,
METAB_00964,Metabolite_964,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 964,
METAB_00965,Metabolite_965,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 965,
METAB_00966,Metabolite_966,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 966,
METAB_00967,Metabolite_967,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 967,
METAB_00968,Metabolite_968,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 968,
METAB_00969,Metabolite_969,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 969,
METAB_00970,Metabolite_970,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 970,
METAB_00971,Metabolite_971,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 971,
METAB_00972,Metabolite_972,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 972,
METAB_00973,Metabolite_973,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 973,
METAB_00974,Metabolite_974,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 974,
METAB_00975,Metabolite_975,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 975,
METAB_00976,Metabolite_976,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 976,
METAB_00977,Metabolite_977,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 977,
METAB_00978,Metabolite_978,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 978,
METAB_00979,Metabolite_979,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 979,
METAB_00980,Metabolite_980,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 980,
METAB_00981,Metabolite_981,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 981,
METAB_00982,Metabolite_982,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 982,
METAB_00983,Metabolite_983,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 983,
METAB_00984,Metabolite_984,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 984,
METAB_00985,Metabolite_985,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 985,
METAB_00986,Metabolite_986,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 986,
METAB_00987,Metabolite_987,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 987,
METAB_00988,Metabolite_988,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 988,
METAB_00989,Metabolite_989,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 989,
METAB_00990,Metabolite_990,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 990,
METAB_00991,Metabolite_991,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 991,
METAB_00992,Metabolite_992,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 992,
METAB_00993,Metabolite_993,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 993,
METAB_00994,Metabolite_994,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 994,
METAB_00995,Metabolite_995,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 995,
METAB_00996,Metabolite_996,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 996,
METAB_00997,Metabolite_997,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 997,
METAB_00998,Metabolite_998,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 998,
METAB_00999,Metabolite_999,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 999,
METAB_01000,Metabolite_1000,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 1000,
